objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-5243,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,A. Henderson Bishop,Thornton Hall, Lanarkshire,Glasgow Exhibition 1911, No. 52.",,,Private Collection,"England, locality unknown",,,,,,England,,,,,,,,,124,30,62,386,Worn away - bright green and gold,Water worn,11,"Site: provenance unknown,Width; edge 62mm; middle 30mm; butt 25mm,Thickness: 11mm; 23mm,Weight: 386.26 gms",,,,,,Joellen McGann,http://farm3.staticflickr.com/2810/12674206353_00fb28622e_z.jpg,http://farm3.staticflickr.com/2810/12674206353_00fb28622e_b.jpg,http://www.flickr.com/photos/MicroPasts/12674206353,superuser,drawA9
BAI-5242,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,A Henderson Bishop,Thornton Hall, Lanarkshire,From Collection W. Morr Bryce",,,Private Collection,"England, locality unknown",,,,,,England,,,,,,,,,158,32,63,524,Thin brown patina showing metal in places and faint green stains.,,13,"Site: provenance unknown,Width: edge 63mm; middle 32mm; butt 24mm,Thickness: 13mm; 25mm,Weight: 524.47 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3737/12674206663_e65821c726_z.jpg,http://farm4.staticflickr.com/3737/12674206663_e65821c726_b.jpg,http://www.flickr.com/photos/MicroPasts/12674206663,superuser,drawA9
BAI-5241,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1925,Capt. J.H. Ball,Bought at Christie's 26.3.25,111/8,probably from the Jas. Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane.,The property of Lient-Col. The Hon. T.G. Breadalbane Morgan-Grenville-Gavin,D.S.O. M.C.",,,Private Collection,"England, locality unknown",,,auction,,,England,,,,,,,,,132,30,55,,Powdery patina grey green,Smooth,14,"Site: Provenance unknown,Width: edge 55mm; middle 30mm; butt 25.5mm,Thickness: 13.5mm; 5mm; 14mm",,,,,Old Label: 404,Joellen McGann,http://farm6.staticflickr.com/5517/12674077995_97dfacc079_z.jpg,http://farm6.staticflickr.com/5517/12674077995_97dfacc079_b.jpg,http://www.flickr.com/photos/MicroPasts/12674077995,superuser,drawA9
BAI-5240,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1925,Bought at Christie's 26.3.25,111/8,Probably from the Jas. Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane.,The property of Lient col. The Hon. T.G. Breadalbane Morgan-Grenville-Gavin,DSO MC",,,Private Collection,"England, locality unknown",,,auction,,,England,,,,,,,,,126,27,49,,"Thick, dark muddy colour.",Smooth.,33,"Site: provenance unknown,Length: 125.5mm,Width: edge 49mm; middle 27mm; butt 24mm,Thickness: 33mm; 5mm",,,Small bubble hole (at A) towards reverse. Some very slight encrustment on same wing where section is shown.,,,Joellen McGann,http://farm8.staticflickr.com/7359/12674206963_e50ea09869_z.jpg,http://farm8.staticflickr.com/7359/12674206963_e50ea09869_b.jpg,http://www.flickr.com/photos/MicroPasts/12674206963,superuser,drawA9
BAI-5239,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1925,Capt. J.H. Ball,111/8,Bought at Christie's 26.3.25,Probably from the Jas. Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane.,The property of Lient-Col. The Hon. T.G. Breadalbane Morgan-Grenville-Gavin,DSO MC",,,Private Collection,"England, locality unknown",,,auction,,,England,,,,,,,,,153,26,45,,,"Tiny pittings and a few pock holes. Dirty golden bronze, cleaned.",30,"Site: Provenance unknown,Width: edge 45mm; middle 26mm; butt 24.25mm,Thickness: 30mm; 7mm",,,,,,Joellen McGann,http://farm8.staticflickr.com/7345/12674561174_d5b1759c98_z.jpg,http://farm8.staticflickr.com/7345/12674561174_d5b1759c98_b.jpg,http://www.flickr.com/photos/MicroPasts/12674561174,superuser,drawA9
BAI-5238,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1925,113/14,Capt. J. H. Ball,Bought at Christie's 26.3.25,Probably from the Jas. Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane.,The property of Lient-Col. The Hon. T.G. Breadalbane Morgan-Grenville-Gavin.,DSO MC",,,Private Collection,"England, locality unknown",,,auction,,,England,,,,,,,,,75,22,37,,"Remains of patina dull grey and green, golden bronze shows.",Probably cleaned,21,"Site: provenance unknown,Width: edge 36.5mm; middle 22mm; butt 22mm,Thickness: 21mm; 5mm; 24mm",,,Sharpish cast marks,,,Joellen McGann,http://farm4.staticflickr.com/3685/12674561544_d343dfec87_z.jpg,http://farm4.staticflickr.com/3685/12674561544_d343dfec87_b.jpg,http://www.flickr.com/photos/MicroPasts/12674561544,superuser,drawA9
BAI-5237,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1925,Capt. J. H. Ball,113/14,Bought at Christie's 26.3.25,probably from the Jas. Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane,The property of Lient-Col. The Hon. T.G. Breadalbane Morgan-Grenville-Gavin,DSO. MC.",,,Private Collection,"England, locality unknown",,,auction,,,England,,,,,,,,,75,17,30,,Olive green with soil on septum,Smooth,12,"Site: unknown provenance,Width: edge 30mm; middle 17mm; butt 10mm,Thickness: 12mm; 3mm",,,,,,Joellen McGann,http://farm3.staticflickr.com/2857/12674208753_5a0a4e4d63_z.jpg,http://farm3.staticflickr.com/2857/12674208753_5a0a4e4d63_b.jpg,http://www.flickr.com/photos/MicroPasts/12674208753,superuser,drawA9
BAI-5236,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1925,Capt. J. W. Ball,Bought at Christie's 26.3.25,111/8,Probably from the Jas. Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane.,The property of Lient-Col. The Hon. T.G. Breadalbane Morgan-Grenville-Gavin,D.S.O. M.C.",,,Private Collection,"England, locality unknown",,,auction,,,England,,,,,,,,,140,25,66,,Greeny golden bronze on reverse.,"Possibly water worn, tiny pittings.",24,"Site: provenance unknown,Width: edge 66mm; middle 25mm; butt 21mm,Thickness: 24mm; 8.5mm; 23mm",,,,,,Joellen McGann,http://farm3.staticflickr.com/2850/12674080225_1d8ac14705_z.jpg,http://farm3.staticflickr.com/2850/12674080225_1d8ac14705_b.jpg,http://www.flickr.com/photos/MicroPasts/12674080225,superuser,drawA9
BAI-5235,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1925,Capt. J. H.. Ball,Bought at Christie's 26.3.25,probably from the Jas. Burton Collection dispersed in London July 1836 and adcquired by the then Marquis of Breadalbane,The property of Lient-Col. The Hon. T.G. Breadalbane Morgan-Greenville-Gavin,D.S.O. M.C.,See also unprov. [Toronto]",,,Private Collection,"England, locality unknown",,,auction,,,England,,,,,,,,,75,18,32,,"Dull light green patina, earth shows on septum",Smooth,13,"Site: provenance unknown,Width: edge 32mm; middle 18mm; butt 11mm,Thickness: 12.5mm; 2.75mm",,,,,,Joellen McGann,http://farm3.staticflickr.com/2885/12674563004_af11e7da68_z.jpg,http://farm3.staticflickr.com/2885/12674563004_af11e7da68_b.jpg,http://www.flickr.com/photos/MicroPasts/12674563004,superuser,drawA9
BAI-5234,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,Capt. J.H. Ball,Bought at Christie's 26.3.25,111/8,probably from the Jas. Burton Collection dispensed in London July 1836 and acquired by the then Marquis of Breadalbane.,The property of Lient Col. The Hon. T.G. Breadalbane Morgan-Grenville-Gavin,D.S.O M.C.",,,Private Collection,"England, locality unknown",,,auction,,,England,,,,,,,,,121,24,55,,Thin blackish patina; Golden bronze shows on other side.,Smooth,20,"Site: unknown provenance,Width: 55mm; middle 24mm; butt 22.5,Thickness: 19.5mm; 10mm",,,"Broken wings,Below stop is a hollow",,Old Label:402.,Joellen McGann,http://farm4.staticflickr.com/3729/12674081225_70994c2a2b_z.jpg,http://farm4.staticflickr.com/3729/12674081225_70994c2a2b_b.jpg,http://www.flickr.com/photos/MicroPasts/12674081225,superuser,drawA9
BAI-5233,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,Mr. Hy. Backhouse, Bournemouth,7,Collection now at Reading",,,Private Collection,"England, locality unknown",,,,,,England,,,,,,,,,94,21,38,127,"Dark olive green, nearly black",Very smooth,16,"Site: provenance unknown,Width: edge 38mm; middle 21mm; butt 18mm,Thickness: 16mm; 5mm; 26mm",,,,,,Joellen McGann,http://farm4.staticflickr.com/3824/12674210313_f7c5642c5c_z.jpg,http://farm4.staticflickr.com/3824/12674210313_f7c5642c5c_b.jpg,http://www.flickr.com/photos/MicroPasts/12674210313,superuser,drawA9
BAI-5232,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1926,Dr. Sprigg,Ruthin Castle, N. Wales",,,Private Collection,"England, locality unknown",,,,,,England,,,,,,,,,164,27,52,595,"Dark green patina worn off at edge, which has been filed",,35,"Site: provenance unknown,Width: edge 52mm; middle 27mm; butt 25mm,Thickness: 35mm; 17mm,Weight: 595.35 gms",,,Perfect specimen with sharp edge.,,Label: Ruthin Castle,Joellen McGann,http://farm6.staticflickr.com/5476/12674563374_989c8f0808_z.jpg,http://farm6.staticflickr.com/5476/12674563374_989c8f0808_b.jpg,http://www.flickr.com/photos/MicroPasts/12674563374,superuser,drawA9
BAI-5231,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1926,Dr. Sprigg,Ruthin Castle, N. Wales",,,Private Collection,"England, locality unknown",,,,,,England,,,,,,,,,163,27,71,510,Dark green,,9,"Site: Provenance unknown,Width: edge 71mm; middle 27mm; butt 19mm,Thickness: 9mm; 31mm,Weight: 510.3 gms",,,Edge slightly chipped.,,"Label: ""Ruthin Castle""",Joellen McGann,http://farm8.staticflickr.com/7423/12674082115_0443b47a30_z.jpg,http://farm8.staticflickr.com/7423/12674082115_0443b47a30_b.jpg,http://www.flickr.com/photos/MicroPasts/12674082115,superuser,drawA9
BAI-5230,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,G. Smith, Esq.",,,Private Collection,"England, locality unknown",,,,,,England,,,,,,,,,180,26,76,532,Brown,,9,"Site: provenance unknown,Width: edge 76mm; middle 26mm; butt 23mm,Thickness: 9mm; 24mm,Weight: 531.56 gms",,,Edge chipped,,,Joellen McGann,http://farm4.staticflickr.com/3801/12674566194_ed0a202c73_z.jpg,http://farm4.staticflickr.com/3801/12674566194_ed0a202c73_b.jpg,http://www.flickr.com/photos/MicroPasts/12674566194,superuser,drawA9
BAI-5228,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Collection of G. Simmons, Esq.,Addlerdone, Surrey",,,Private Collection,"England, locality unknown,bought at colchester in a dealer's shop",,,auction,,,England,,,,,,,,,125,22,62,298,,,26,"Site: provenance unknown,Width: butt 22mm; blade 62mm",,,,Proc. Soc. Antiq. 2. xxxii. 91.2,,Joellen McGann,http://farm8.staticflickr.com/7440/12674566124_e120cd0730_z.jpg,http://farm8.staticflickr.com/7440/12674566124_e120cd0730_b.jpg,http://www.flickr.com/photos/MicroPasts/12674566124,superuser,drawA9
BAI-5227,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,IV1A,"Collection of Dr. A. Relph,Sold at Sotheby's June 9, 1936",,,Private Collection,"unprovenanced,England, either no locality or berkshire, maidenhead; or middlesex twickenham; or wiltshire, bedwyn,(probably either locality or wiltshire, bedwyn),one of 4 palstaves in lot 32 of relph sale; not known now which is which",,,auction,,,England,Wiltshire,,,,,,,,128,,41,,Green and brown,Very pitted.,26,Site: unspecified location,,,Bad asymmetrical casting; deep pits at base of stop ridge on one side; butt broken,,"DF(c),9 (or 6) on blade in white ink",Joellen McGann,http://farm3.staticflickr.com/2832/12674565844_029fa566d7_z.jpg,http://farm3.staticflickr.com/2832/12674565844_029fa566d7_b.jpg,http://www.flickr.com/photos/MicroPasts/12674565844,superuser,drawA9
BAI-5699,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Reading Museum,AL.XXIX,Davies Collection",ALXXIX,,Reading Museum,site unknown.,,,,,,,,,,,,,,,190,33,58,716,,"Peacock green patina at butt end. Edge end badly perished,  but the same colour.",29,"Width: edge 58mm; middle 33mm; butt 27mm,Thickness: 29mm; 10mm,Weight: 715.83 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3668/12674406723_ab450d0dec_z.jpg,http://farm4.staticflickr.com/3668/12674406723_ab450d0dec_b.jpg,http://www.flickr.com/photos/MicroPasts/12674406723,superuser,drawA9
BAI-5698,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Reading Museum,AL XXXIII,from Collection of Dr. Fathergill. given by Mrs. Fathergill to Davis.,Acquired from Davis Collection",ALXXIII,,Reading Museum,site unknown,,,,,,,,,,,,,,,116,32,58,298,Brown patina rubbed off at one side showing yellow metal.,,6,"Width: edge 58mm; middle 32mm; butt 29mm,Thickness: 6mm; 31mm,Weight: 297.67 gms",,,Butt is chipped.,,,Joellen McGann,http://farm6.staticflickr.com/5550/12674757874_cedc68f7a0_z.jpg,http://farm6.staticflickr.com/5550/12674757874_cedc68f7a0_b.jpg,http://www.flickr.com/photos/MicroPasts/12674757874,superuser,drawA9
BAI-5697,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Reading Museum,AL. XXXIX",ALXXXIX,,Reading Museum,site unknown,,,,,,,,,,,,,,,128,25,,333,Traces of brown patina.,"Pitted. Dirty brown colour, with spots of green.",12,"Width: centre 25mm,Thickness 12mm; 28mm,Weight: 333.11 gms",,,Butt and edge broken off.,,,Joellen McGann,http://farm8.staticflickr.com/7309/12674759244_05dfb6ac3f_z.jpg,http://farm8.staticflickr.com/7309/12674759244_05dfb6ac3f_b.jpg,http://www.flickr.com/photos/MicroPasts/12674759244,superuser,drawA9
BAI-5696,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,I1A,"Reading Museum,369:57,Backhouse Collection",369:57,,Reading Museum,unknown,,,,,,,,,,,,,,,,,,,Green.,Poor. Pitted and corroded.,,,Bronze,,,,,Joellen McGann,http://farm6.staticflickr.com/5516/12674408553_14632887f9_z.jpg,http://farm6.staticflickr.com/5516/12674408553_14632887f9_b.jpg,http://www.flickr.com/photos/MicroPasts/12674408553,superuser,drawA9
BAI-5695,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,III2A,"Reading Museum,3:45,Donated by Prof. Ure,Reading University",3:45,,Reading Museum,unknown,,,,,,,,,,,,,,,,,,,Brown,Good,,,Bronze,,,,,Joellen McGann,http://farm8.staticflickr.com/7428/12674408413_5c64bdd730_z.jpg,http://farm8.staticflickr.com/7428/12674408413_5c64bdd730_b.jpg,http://www.flickr.com/photos/MicroPasts/12674408413,superuser,drawA9
BAI-5694,433,Palstave Broken,,,,Bronze Age,p0gjgrs6qb2,II3A,"Reading Museum,19:38,2",19:38.2,,Reading Museum,unknown,,,,,,,,,,,,,,,,,,,Greenish brown,Poor,,,Bronze,,Cutting end broken below stop-ridges.,,,Joellen McGann,http://farm8.staticflickr.com/7412/12674759584_e84da0bd62_z.jpg,http://farm8.staticflickr.com/7412/12674759584_e84da0bd62_b.jpg,http://www.flickr.com/photos/MicroPasts/12674759584,superuser,drawA9
BAI-5693,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Reading Museum,19:38,Donated by A. Press, Esq.,1, Vachel Road,Reading",19:38,,Reading Museum,unknown,,,,,,,,,,,,,,,,,,,Dark green,Poor,,,Bronze,,,,,Joellen McGann,http://farm6.staticflickr.com/5507/12674760414_afaf199819_z.jpg,http://farm6.staticflickr.com/5507/12674760414_afaf199819_b.jpg,http://www.flickr.com/photos/MicroPasts/12674760414,superuser,drawA9
BAI-5692,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Reading Museum,AL XXXVII",ALXXXVII,,Reading Museum,locality unknown,,,,,,,,,,,,,,,84,28,38,241,"Traces of patina, dark green. Black stain.",Pitted. Metal colour,28,"Width: edge 38mm; middle 28mm,Thickness: middle 28mm,Weight: 240.97 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3728/12674761464_068283eddd_z.jpg,http://farm4.staticflickr.com/3728/12674761464_068283eddd_b.jpg,http://www.flickr.com/photos/MicroPasts/12674761464,superuser,drawA9
BAI-5691,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Reading Museum,A.L.XXIV,Davies Collection",ALXXIV,,Reading Museum,locality unknown,,,,,,,,,,,,,,,108,34,59,312,,Bronze colour.,34,"Width: edge 59mm; middle 34mm; butt 30mm,Thickness: 34mm,Weight: 311.85 gms",,,Edge chipped. Butt broken and hammered. One wing partially broken.,,,Joellen McGann,http://farm8.staticflickr.com/7389/12674761254_8d3f29f56d_z.jpg,http://farm8.staticflickr.com/7389/12674761254_8d3f29f56d_b.jpg,http://www.flickr.com/photos/MicroPasts/12674761254,superuser,drawA9
BAI-5690,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Reading Museum,AL XXVI,Donor Wm. Palmer",ALXXVI,,Reading Museum,site unknown,,,,,,,,,,,,,,,167,26,43,439,,Dark green patina.,6,"Width: edge 43mm; middle 26mm; butt 24mm,Thickness: 6mm; 32mm,Weight: 439.42 gms",,,"Butt hammered, edge slightly chipped.",,,Joellen McGann,http://farm4.staticflickr.com/3727/12674761704_9d174c12d2_z.jpg,http://farm4.staticflickr.com/3727/12674761704_9d174c12d2_b.jpg,http://www.flickr.com/photos/MicroPasts/12674761704,superuser,drawA9
BAI-5689,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Reading Museum,AL XXVII",ALXXVII,,Reading Museum,site unknown,,,,,,,,,,,,,,,158,26,41,439,,,29,"Width: edge 41mm; middle 26mm; butt 21mm,Thickness: 29mm; 7mm,Weight: 439.42 gms",,,"? Genuine,Fresh casting, dark and covered with green powdering.",,,Joellen McGann,http://farm4.staticflickr.com/3728/12674762394_9eb354df02_z.jpg,http://farm4.staticflickr.com/3728/12674762394_9eb354df02_b.jpg,http://www.flickr.com/photos/MicroPasts/12674762394,superuser,drawA9
BAI-5538,433,Looped palstave,,,,Bronze Age,p0gjgrs6qb2,,"Exeter, Royal Albert Memorial Museum,Rougemont House. No number.",No number.,,Royal Albert Memorial Museum,no provenance,,,,,,,,,,,,,,,16,3,,,,,,Length: 15.5; Width; 2.9 (? inches or mm?),,,"Trident both faces. Deep stop ridge, narrow blade.",,"On display, Sep. 74",Joellen McGann,http://farm3.staticflickr.com/2823/12674483473_bc7f9e6977_z.jpg,http://farm3.staticflickr.com/2823/12674483473_bc7f9e6977_b.jpg,http://www.flickr.com/photos/MicroPasts/12674483473,superuser,drawA9
BAI-5516,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Royal Ontario Museum, Toronto,Bought at Christie's 26.3.25,112/11,Probably from the Jas. Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane.,The property of Lieut. Col. The Hon. T.G. Breadalbane Morgan-Grenville Gavin,DSO MC",112/11,,"Royal Ontario Museum, Toronto",locality unknown,,,auction,,,,,,,,,,,,97,24,37,,,"Bronze coloured, black stained.",26,"Width: edge 37mm; middle 24mm; butt 21mm,Thickness: 26mm; 23mm; 4mm",,,"One wing bent, are wing partly broken. Corners of edge hammered.",,,Joellen McGann,http://farm8.staticflickr.com/7430/12674846334_53e7c18ff4_z.jpg,http://farm8.staticflickr.com/7430/12674846334_53e7c18ff4_b.jpg,http://www.flickr.com/photos/MicroPasts/12674846334,superuser,drawA9
BAI-5515,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Royal Ontario Museum, Toronto,Bought at Christie's 26.3.25,112/11,Probably from the Jas. Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane.,The property of Lient Col. The Hon. T.G. Breadaldane Morgan Grenville Gavin,DSO MC.",112/11,,"Royal Ontario Museum, Toronto",locality unknown,,,auction,,,,,,,,,,,,104,26,36,,A dirty colour - small patches of powdery green.,Had been cleaned with file.,26,"Width: edge 36mm; middle 26mm; butt 23mm,Thickness: 26mm; 6mm; 23.5mm",,,,,,Joellen McGann,http://farm4.staticflickr.com/3775/12674496003_aef8fd2535_z.jpg,http://farm4.staticflickr.com/3775/12674496003_aef8fd2535_b.jpg,http://www.flickr.com/photos/MicroPasts/12674496003,superuser,drawA9
BAI-5514,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Royal Ontario Museum, Toronto,purchased at Christie's 26.3.25,112/11,probably from the Jas. Burton Collection,dispersed in London July 1836 and acquired by the Marquis of Breadalbans.,The property of Lient Col.,T.G. Breadalbane Morgan Grenville Gavin,See also Unprov. [Bell Collection]",112/11,,"Royal Ontario Museum, Toronto",locality unknown,,,auction,,,,,,,,,,,,75,17,31,,,Dusted with powdery green carbonate.,11,"Width: edge 31mm; middle 17mm; butt 11mm,Thickness: 11mm; 3mm; 12mm",,,Butt damaged. A rough casting.,,,Joellen McGann,http://farm8.staticflickr.com/7352/12674366655_f988482c2f_z.jpg,http://farm8.staticflickr.com/7352/12674366655_f988482c2f_b.jpg,http://www.flickr.com/photos/MicroPasts/12674366655,superuser,drawA9
